2000-05-13;5;2000;13;May;Saturday
2000-05-14;5;2000;14;May;Sunday
2000-05-15;5;2000;15;May;Monday
2000-05-16;5;2000;16;May;Tuesday
2000-05-17;5;2000;17;May;Wednesday
2000-05-18;5;2000;18;May;Thursday
2000-05-19;5;2000;19;May;Friday
2000-05-20;5;2000;20;May;Saturday
2000-05-21;5;2000;21;May;Sunday
2000-05-22;5;2000;22;May;Monday
2000-05-23;5;2000;23;May;Tuesday
2000-05-24;5;2000;24;May;Wednesday
2000-05-25;5;2000;25;May;Thursday
2000-05-26;5;2000;26;May;Friday
2000-05-27;5;2000;27;May;Saturday
2000-05-28;5;2000;28;May;Sunday
2000-05-29;5;2000;29;May;Monday
2000-05-30;5;2000;30;May;Tuesday
2000-05-31;5;2000;31;May;Wednesday
2000-06-01;6;2000;1;June;Thursday
2000-06-02;6;2000;2;June;Friday
2000-06-03;6;2000;3;June;Saturday
2000-06-04;6;2000;4;June;Sunday
2000-06-05;6;2000;5;June;Monday
2000-06-06;6;2000;6;June;Tuesday
2000-06-07;6;2000;7;June;Wednesday
2000-06-08;6;2000;8;June;Thursday
2000-06-09;6;2000;9;June;Friday
2000-06-10;6;2000;10;June;Saturday
2000-06-11;6;2000;11;June;Sunday
2000-06-12;6;2000;12;June;Monday
2000-06-13;6;2000;13;June;Tuesday
2000-06-14;6;2000;14;June;Wednesday
2000-06-15;6;2000;15;June;Thursday
2000-06-16;6;2000;16;June;Friday
2000-06-17;6;2000;17;June;Saturday
2000-06-18;6;2000;18;June;Sunday
2000-06-19;6;2000;19;June;Monday
2000-06-20;6;2000;20;June;Tuesday
2000-06-21;6;2000;21;June;Wednesday
2000-06-22;6;2000;22;June;Thursday
2000-06-23;6;2000;23;June;Friday
2000-06-24;6;2000;24;June;Saturday
2000-06-25;6;2000;25;June;Sunday
2000-06-26;6;2000;26;June;Monday
2000-06-27;6;2000;27;June;Tuesday
2000-06-28;6;2000;28;June;Wednesday
2000-06-29;6;2000;29;June;Thursday
2000-06-30;6;2000;30;June;Friday
2000-07-01;7;2000;1;July;Saturday
2000-07-02;7;2000;2;July;Sunday
2000-07-03;7;2000;3;July;Monday
2000-07-04;7;2000;4;July;Tuesday
2000-07-05;7;2000;5;July;Wednesday
2000-07-06;7;2000;6;July;Thursday
2000-07-07;7;2000;7;July;Friday
2000-07-08;7;2000;8;July;Saturday
2000-07-09;7;2000;9;July;Sunday
2000-07-10;7;2000;10;July;Monday
2000-07-11;7;2000;11;July;Tuesday
2000-07-12;7;2000;12;July;Wednesday
2000-07-13;7;2000;13;July;Thursday
2000-07-14;7;2000;14;July;Friday
2000-07-15;7;2000;15;July;Saturday
2000-07-16;7;2000;16;July;Sunday
2000-07-17;7;2000;17;July;Monday
2000-07-18;7;2000;18;July;Tuesday
2000-07-19;7;2000;19;July;Wednesday
2000-07-20;7;2000;20;July;Thursday
2000-07-21;7;2000;21;July;Friday
2000-07-22;7;2000;22;July;Saturday
2000-07-23;7;2000;23;July;Sunday
2000-07-24;7;2000;24;July;Monday
2000-07-25;7;2000;25;July;Tuesday
2000-07-26;7;2000;26;July;Wednesday
2000-07-27;7;2000;27;July;Thursday
2000-07-28;7;2000;28;July;Friday
2000-07-29;7;2000;29;July;Saturday
2000-07-30;7;2000;30;July;Sunday
2000-07-31;7;2000;31;July;Monday
2000-08-01;8;2000;1;August;Tuesday
2000-08-02;8;2000;2;August;Wednesday
2000-08-03;8;2000;3;August;Thursday
2000-08-04;8;2000;4;August;Friday
2000-08-05;8;2000;5;August;Saturday
2000-08-06;8;2000;6;August;Sunday
2000-08-07;8;2000;7;August;Monday
2000-08-08;8;2000;8;August;Tuesday
2000-08-09;8;2000;9;August;Wednesday
2000-08-10;8;2000;10;August;Thursday
2000-08-11;8;2000;11;August;Friday
2000-08-12;8;2000;12;August;Saturday
2000-08-13;8;2000;13;August;Sunday
2000-08-14;8;2000;14;August;Monday
2000-08-15;8;2000;15;August;Tuesday
2000-08-16;8;2000;16;August;Wednesday
2000-08-17;8;2000;17;August;Thursday
2000-08-18;8;2000;18;August;Friday
2000-08-19;8;2000;19;August;Saturday
2000-08-20;8;2000;20;August;Sunday
2000-08-21;8;2000;21;August;Monday
2000-08-22;8;2000;22;August;Tuesday
2000-08-23;8;2000;23;August;Wednesday
2000-08-24;8;2000;24;August;Thursday
2000-08-25;8;2000;25;August;Friday
2000-08-26;8;2000;26;August;Saturday
2000-08-27;8;2000;27;August;Sunday
2000-08-28;8;2000;28;August;Monday
2000-08-29;8;2000;29;August;Tuesday
2000-08-30;8;2000;30;August;Wednesday
2000-08-31;8;2000;31;August;Thursday
2000-09-01;9;2000;1;September;Friday
2000-09-02;9;2000;2;September;Saturday
2000-09-03;9;2000;3;September;Sunday
2000-09-04;9;2000;4;September;Monday
2000-09-05;9;2000;5;September;Tuesday
2000-09-06;9;2000;6;September;Wednesday
2000-09-07;9;2000;7;September;Thursday
2000-09-08;9;2000;8;September;Friday
2000-09-09;9;2000;9;September;Saturday
2000-09-10;9;2000;10;September;Sunday
2000-09-11;9;2000;11;September;Monday
2000-09-12;9;2000;12;September;Tuesday
2000-09-13;9;2000;13;September;Wednesday
2000-09-14;9;2000;14;September;Thursday
2000-09-15;9;2000;15;September;Friday
2000-09-16;9;2000;16;September;Saturday
2000-09-17;9;2000;17;September;Sunday
2000-09-18;9;2000;18;September;Monday
2000-09-19;9;2000;19;September;Tuesday
2000-09-20;9;2000;20;September;Wednesday
2000-09-21;9;2000;21;September;Thursday
2000-09-22;9;2000;22;September;Friday
2000-09-23;9;2000;23;September;Saturday
2000-09-24;9;2000;24;September;Sunday
2000-09-25;9;2000;25;September;Monday
2000-09-26;9;2000;26;September;Tuesday
2000-09-27;9;2000;27;September;Wednesday
2000-09-28;9;2000;28;September;Thursday
2000-09-29;9;2000;29;September;Friday
2000-09-30;9;2000;30;September;Saturday
2000-10-01;10;2000;1;October;Sunday
2000-10-02;10;2000;2;October;Monday
2000-10-03;10;2000;3;October;Tuesday
2000-10-04;10;2000;4;October;Wednesday
2000-10-05;10;2000;5;October;Thursday
2000-10-06;10;2000;6;October;Friday
2000-10-07;10;2000;7;October;Saturday
2000-10-08;10;2000;8;October;Sunday
2000-10-09;10;2000;9;October;Monday
2000-10-10;10;2000;10;October;Tuesday
2000-10-11;10;2000;11;October;Wednesday
2000-10-12;10;2000;12;October;Thursday
2000-10-13;10;2000;13;October;Friday
2000-10-14;10;2000;14;October;Saturday
2000-10-15;10;2000;15;October;Sunday
2000-10-16;10;2000;16;October;Monday
2000-10-17;10;2000;17;October;Tuesday
2000-10-18;10;2000;18;October;Wednesday
2000-10-19;10;2000;19;October;Thursday
2000-10-20;10;2000;20;October;Friday
2000-10-21;10;2000;21;October;Saturday
2000-10-22;10;2000;22;October;Sunday
2000-10-23;10;2000;23;October;Monday
2000-10-24;10;2000;24;October;Tuesday
2000-10-25;10;2000;25;October;Wednesday
2000-10-26;10;2000;26;October;Thursday
2000-10-27;10;2000;27;October;Friday
2000-10-28;10;2000;28;October;Saturday
2000-10-29;10;2000;29;October;Sunday
2000-10-30;10;2000;30;October;Monday
2000-10-31;10;2000;31;October;Tuesday
2000-11-01;11;2000;1;November;Wednesday
2000-11-02;11;2000;2;November;Thursday
2000-11-03;11;2000;3;November;Friday
2000-11-04;11;2000;4;November;Saturday
2000-11-05;11;2000;5;November;Sunday
2000-11-06;11;2000;6;November;Monday
2000-11-07;11;2000;7;November;Tuesday
2000-11-08;11;2000;8;November;Wednesday
2000-11-09;11;2000;9;November;Thursday
2000-11-10;11;2000;10;November;Friday
2000-11-11;11;2000;11;November;Saturday
2000-11-12;11;2000;12;November;Sunday
2000-11-13;11;2000;13;November;Monday
2000-11-14;11;2000;14;November;Tuesday
2000-11-15;11;2000;15;November;Wednesday
2000-11-16;11;2000;16;November;Thursday
2000-11-17;11;2000;17;November;Friday
2000-11-18;11;2000;18;November;Saturday
2000-11-19;11;2000;19;November;Sunday
2000-11-20;11;2000;20;November;Monday
2000-11-21;11;2000;21;November;Tuesday
2000-11-22;11;2000;22;November;Wednesday
2000-11-23;11;2000;23;November;Thursday
2000-11-24;11;2000;24;November;Friday
2000-11-25;11;2000;25;November;Saturday
2000-11-26;11;2000;26;November;Sunday
2000-11-27;11;2000;27;November;Monday
2000-11-28;11;2000;28;November;Tuesday
2000-11-29;11;2000;29;November;Wednesday
2000-11-30;11;2000;30;November;Thursday
2000-12-01;12;2000;1;December;Friday
2000-12-02;12;2000;2;December;Saturday
2000-12-03;12;2000;3;December;Sunday
2000-12-04;12;2000;4;December;Monday
2000-12-05;12;2000;5;December;Tuesday
2000-12-06;12;2000;6;December;Wednesday
2000-12-07;12;2000;7;December;Thursday
2000-12-08;12;2000;8;December;Friday
2000-12-09;12;2000;9;December;Saturday
2000-12-10;12;2000;10;December;Sunday
2000-12-11;12;2000;11;December;Monday
2000-12-12;12;2000;12;December;Tuesday
2000-12-13;12;2000;13;December;Wednesday
2000-12-14;12;2000;14;December;Thursday
2000-12-15;12;2000;15;December;Friday
2000-12-16;12;2000;16;December;Saturday
2000-12-17;12;2000;17;December;Sunday
2000-12-18;12;2000;18;December;Monday
2000-12-19;12;2000;19;December;Tuesday
2000-12-20;12;2000;20;December;Wednesday
2000-12-21;12;2000;21;December;Thursday
2000-12-22;12;2000;22;December;Friday
2000-12-23;12;2000;23;December;Saturday
2000-12-24;12;2000;24;December;Sunday
2000-12-25;12;2000;25;December;Monday
2000-12-26;12;2000;26;December;Tuesday
2000-12-27;12;2000;27;December;Wednesday
2000-12-28;12;2000;28;December;Thursday
2000-12-29;12;2000;29;December;Friday
2000-12-30;12;2000;30;December;Saturday
2000-12-31;12;2000;31;December;Sunday
2001-01-01;1;2001;1;January;Monday
2001-01-02;1;2001;2;January;Tuesday
2001-01-03;1;2001;3;January;Wednesday
2001-01-04;1;2001;4;January;Thursday
2001-01-05;1;2001;5;January;Friday
2001-01-06;1;2001;6;January;Saturday
2001-01-07;1;2001;7;January;Sunday
2001-01-08;1;2001;8;January;Monday
2001-01-09;1;2001;9;January;Tuesday
2001-01-10;1;2001;10;January;Wednesday
2001-01-11;1;2001;11;January;Thursday
2001-01-12;1;2001;12;January;Friday
2001-01-13;1;2001;13;January;Saturday
2001-01-14;1;2001;14;January;Sunday
2001-01-15;1;2001;15;January;Monday
2001-01-16;1;2001;16;January;Tuesday
2001-01-17;1;2001;17;January;Wednesday
2001-01-18;1;2001;18;January;Thursday
2001-01-19;1;2001;19;January;Friday
2001-01-20;1;2001;20;January;Saturday
2001-01-21;1;2001;21;January;Sunday
2001-01-22;1;2001;22;January;Monday
2001-01-23;1;2001;23;January;Tuesday
2001-01-24;1;2001;24;January;Wednesday
2001-01-25;1;2001;25;January;Thursday
2001-01-26;1;2001;26;January;Friday
2001-01-27;1;2001;27;January;Saturday
2001-01-28;1;2001;28;January;Sunday
2001-01-29;1;2001;29;January;Monday
2001-01-30;1;2001;30;January;Tuesday
2001-01-31;1;2001;31;January;Wednesday
2001-02-01;2;2001;1;February;Thursday
2001-02-02;2;2001;2;February;Friday
2001-02-03;2;2001;3;February;Saturday
2001-02-04;2;2001;4;February;Sunday
2001-02-05;2;2001;5;February;Monday
2001-02-06;2;2001;6;February;Tuesday
2001-02-07;2;2001;7;February;Wednesday
2001-02-08;2;2001;8;February;Thursday
2001-02-09;2;2001;9;February;Friday
2001-02-10;2;2001;10;February;Saturday
2001-02-11;2;2001;11;February;Sunday
2001-02-12;2;2001;12;February;Monday
2001-02-13;2;2001;13;February;Tuesday
2001-02-14;2;2001;14;February;Wednesday
2001-02-15;2;2001;15;February;Thursday
2001-02-16;2;2001;16;February;Friday
2001-02-17;2;2001;17;February;Saturday
2001-02-18;2;2001;18;February;Sunday
2001-02-19;2;2001;19;February;Monday
2001-02-20;2;2001;20;February;Tuesday
2001-02-21;2;2001;21;February;Wednesday
2001-02-22;2;2001;22;February;Thursday
2001-02-23;2;2001;23;February;Friday
2001-02-24;2;2001;24;February;Saturday
2001-02-25;2;2001;25;February;Sunday
2001-02-26;2;2001;26;February;Monday
2001-02-27;2;2001;27;February;Tuesday
2001-02-28;2;2001;28;February;Wednesday
2001-03-01;3;2001;1;March;Thursday
2001-03-02;3;2001;2;March;Friday
2001-03-03;3;2001;3;March;Saturday
2001-03-04;3;2001;4;March;Sunday
2001-03-05;3;2001;5;March;Monday
2001-03-06;3;2001;6;March;Tuesday
2001-03-07;3;2001;7;March;Wednesday
2001-03-08;3;2001;8;March;Thursday
2001-03-09;3;2001;9;March;Friday
2001-03-10;3;2001;10;March;Saturday
2001-03-11;3;2001;11;March;Sunday
2001-03-12;3;2001;12;March;Monday
2001-03-13;3;2001;13;March;Tuesday
2001-03-14;3;2001;14;March;Wednesday
2001-03-15;3;2001;15;March;Thursday
2001-03-16;3;2001;16;March;Friday
2001-03-17;3;2001;17;March;Saturday
2001-03-18;3;2001;18;March;Sunday
2001-03-19;3;2001;19;March;Monday
2001-03-20;3;2001;20;March;Tuesday
2001-03-21;3;2001;21;March;Wednesday
2001-03-22;3;2001;22;March;Thursday
2001-03-23;3;2001;23;March;Friday
2001-03-24;3;2001;24;March;Saturday
2001-03-25;3;2001;25;March;Sunday
2001-03-26;3;2001;26;March;Monday
2001-03-27;3;2001;27;March;Tuesday
2001-03-28;3;2001;28;March;Wednesday
2001-03-29;3;2001;29;March;Thursday
2001-03-30;3;2001;30;March;Friday
2001-03-31;3;2001;31;March;Saturday
2001-04-01;4;2001;1;April;Sunday
2001-04-02;4;2001;2;April;Monday
2001-04-03;4;2001;3;April;Tuesday
2001-04-04;4;2001;4;April;Wednesday
2001-04-05;4;2001;5;April;Thursday
2001-04-06;4;2001;6;April;Friday
2001-04-07;4;2001;7;April;Saturday
2001-04-08;4;2001;8;April;Sunday
2001-04-09;4;2001;9;April;Monday
2001-04-10;4;2001;10;April;Tuesday
2001-04-11;4;2001;11;April;Wednesday
2001-04-12;4;2001;12;April;Thursday
2001-04-13;4;2001;13;April;Friday
2001-04-14;4;2001;14;April;Saturday
2001-04-15;4;2001;15;April;Sunday
2001-04-16;4;2001;16;April;Monday
2001-04-17;4;2001;17;April;Tuesday
2001-04-18;4;2001;18;April;Wednesday
2001-04-19;4;2001;19;April;Thursday
2001-04-20;4;2001;20;April;Friday
2001-04-21;4;2001;21;April;Saturday
2001-04-22;4;2001;22;April;Sunday
2001-04-23;4;2001;23;April;Monday
2001-04-24;4;2001;24;April;Tuesday
2001-04-25;4;2001;25;April;Wednesday
2001-04-26;4;2001;26;April;Thursday
2001-04-27;4;2001;27;April;Friday
2001-04-28;4;2001;28;April;Saturday
2001-04-29;4;2001;29;April;Sunday
2001-04-30;4;2001;30;April;Monday
2001-05-01;5;2001;1;May;Tuesday
2001-05-02;5;2001;2;May;Wednesday
2001-05-03;5;2001;3;May;Thursday
2001-05-04;5;2001;4;May;Friday
2001-05-05;5;2001;5;May;Saturday
2001-05-06;5;2001;6;May;Sunday
2001-05-07;5;2001;7;May;Monday
2001-05-08;5;2001;8;May;Tuesday
2001-05-09;5;2001;9;May;Wednesday
2001-05-10;5;2001;10;May;Thursday
2001-05-11;5;2001;11;May;Friday
2001-05-12;5;2001;12;May;Saturday
2001-05-13;5;2001;13;May;Sunday
2001-05-14;5;2001;14;May;Monday
2001-05-15;5;2001;15;May;Tuesday
2001-05-16;5;2001;16;May;Wednesday
2001-05-17;5;2001;17;May;Thursday
2001-05-18;5;2001;18;May;Friday
2001-05-19;5;2001;19;May;Saturday
2001-05-20;5;2001;20;May;Sunday
2001-05-21;5;2001;21;May;Monday
2001-05-22;5;2001;22;May;Tuesday
2001-05-23;5;2001;23;May;Wednesday
2001-05-24;5;2001;24;May;Thursday
2001-05-25;5;2001;25;May;Friday
2001-05-26;5;2001;26;May;Saturday
2001-05-27;5;2001;27;May;Sunday
2001-05-28;5;2001;28;May;Monday
2001-05-29;5;2001;29;May;Tuesday
2001-05-30;5;2001;30;May;Wednesday
2001-05-31;5;2001;31;May;Thursday
2001-06-01;6;2001;1;June;Friday
2001-06-02;6;2001;2;June;Saturday
2001-06-03;6;2001;3;June;Sunday
2001-06-04;6;2001;4;June;Monday
2001-06-05;6;2001;5;June;Tuesday
2001-06-06;6;2001;6;June;Wednesday
2001-06-07;6;2001;7;June;Thursday
2001-06-08;6;2001;8;June;Friday
2001-06-09;6;2001;9;June;Saturday
2001-06-10;6;2001;10;June;Sunday
2001-06-11;6;2001;11;June;Monday
2001-06-12;6;2001;12;June;Tuesday
2001-06-13;6;2001;13;June;Wednesday
2001-06-14;6;2001;14;June;Thursday
2001-06-15;6;2001;15;June;Friday
2001-06-16;6;2001;16;June;Saturday
2001-06-17;6;2001;17;June;Sunday
2001-06-18;6;2001;18;June;Monday
2001-06-19;6;2001;19;June;Tuesday
2001-06-20;6;2001;20;June;Wednesday
2001-06-21;6;2001;21;June;Thursday
2001-06-22;6;2001;22;June;Friday
2001-06-23;6;2001;23;June;Saturday
2001-06-24;6;2001;24;June;Sunday
2001-06-25;6;2001;25;June;Monday
2001-06-26;6;2001;26;June;Tuesday
2001-06-27;6;2001;27;June;Wednesday
2001-06-28;6;2001;28;June;Thursday
2001-06-29;6;2001;29;June;Friday
2001-06-30;6;2001;30;June;Saturday
2001-07-01;7;2001;1;July;Sunday
2001-07-02;7;2001;2;July;Monday
2001-07-03;7;2001;3;July;Tuesday
2001-07-04;7;2001;4;July;Wednesday
2001-07-05;7;2001;5;July;Thursday
2001-07-06;7;2001;6;July;Friday
2001-07-07;7;2001;7;July;Saturday
2001-07-08;7;2001;8;July;Sunday
2001-07-09;7;2001;9;July;Monday
2001-07-10;7;2001;10;July;Tuesday
2001-07-11;7;2001;11;July;Wednesday
2001-07-12;7;2001;12;July;Thursday
2001-07-13;7;2001;13;July;Friday
2001-07-14;7;2001;14;July;Saturday
2001-07-15;7;2001;15;July;Sunday
2001-07-16;7;2001;16;July;Monday
2001-07-17;7;2001;17;July;Tuesday
2001-07-18;7;2001;18;July;Wednesday
2001-07-19;7;2001;19;July;Thursday
2001-07-20;7;2001;20;July;Friday
2001-07-21;7;2001;21;July;Saturday
2001-07-22;7;2001;22;July;Sunday
2001-07-23;7;2001;23;July;Monday
2001-07-24;7;2001;24;July;Tuesday
2001-07-25;7;2001;25;July;Wednesday
2001-07-26;7;2001;26;July;Thursday
2001-07-27;7;2001;27;July;Friday
2001-07-28;7;2001;28;July;Saturday
